"4008258073049	fr								Mandeln, Blanchiert																												de:angebrochene packung	de:angebrochene-packung								Seeberger	seeberger		""Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Amandes""	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:almonds			Allemagne	en:germany			0																				Amandes blanchies									""Fruits à coque""	en:nuts	Arachides	en:peanuts		100g	100g			634	kcal			55	g			4.5	g			6.2	g			4.2	g			0	g	25	g			0	g			0	g					634	kcal																																																																													en:nuts	en:salty-snacks,en:nuts	1	en:1-unprocessed-or-minimally-processed-foods	b	1	e	-4		15000	-5	-10	0	0								App - yuka, Apps";;;;;;;;;;;;;;;;;;
"5400606999763	es						Roaster hazelnut																													100g										happy belly	happy-belly		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutos de cáscara y derivados, Frutos de cáscara, Avellanas, Frutos de cáscara sin cáscara, Frutos de cáscara tostados, Avellanas sin cáscara, Avellanas tostadas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:hazelnuts,en:shelled-nuts,en:roasted-nuts,en:shelled-hazelnuts,en:roasted-hazelnuts			Alemania, España	en:germany,en:spain			0																		hazelnuts											Frutos de cáscara	en:nuts	Frutos de cáscara, Cacahuetes	en:nuts,en:peanuts		100g	100g	2778	kJ	673	kcal			62.4	g			4.5	g			8.2	g			4.9	g			9.4	g	15	g			0	g			0	g					2778	kJ																													15	mg																																															en:nuts	en:salty-snacks,en:nuts		unknown	c	8	d	24	1	15033	-5	-15	1	0								App - yuka, Apps, App - Open Food Facts";;;;;;;;;;;;;;;;;;
"4099200046686	de				Pistazien geröstet, gesalzen				Pistaches Grillées et Salée																										250g	30g	Metall, Kunststoff, Wiederverwertbare Metalle, Aluminium	en:metal,en:plastic,en:recyclable-metals,en:aluminium								Snack Fun	snack-fun		Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Imbiss, Salzige Snacks, Nüsse und Nussprodukte, Nüsse, Pistazien, Geröstete Pistazien, en:Pistachio nut grilled salted	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:salty-snacks,en:nuts-and-their-products,en:nuts,en:pistachios,en:roasted-pistachios,en:pistachio-nut-grilled-salted			""Österreich, Deutschland, Schweiz""	en:austria,en:germany,en:switzerland	Hofer	hofer	0									EU,Eurofood Handelsgesellschaft mbH	eu,eurofood-handelsgesellschaft-mbh		hp-25020026	hp-25020026			Pistazien, Salz	pistachios, salt			Pistazien, Salz									Schalenfrüchte	en:nuts	Erdnüsse	en:peanuts		100g	100g	2546	kJ	615	kcal			51	g			7	g			11	g			7	g					24	g			1.8	g			0.72	g					2546	kJ																																																																													en:nuts	en:salty-snacks,en:nuts	3	en:3-processed-foods	e	20	d	22		15009	-5	-13	1	0								App - yuka, Apps, App - InFood, App - Speisekammer, App - smoothie-openfoodfacts";;;;;;;;;;;;;;;;;;
"4063367221934	de				Cashew Kerne naturbelassen																Cashewkerne														500 g		Kunststoff, Tüte	en:plastic,en:bag								K Classic,Kaufland	k-classic,kaufland		Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Nüsse und Nussprodukte, Nüsse, Cashewnüsse	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:cashew-nuts	Nutriscore, Nutriscore B	en:nutriscore,en:nutriscore-grade-b	Deutschland	en:germany			0																Cashewkerne 100%													Schalenfrüchte	en:nuts	Schalenfrüchte, Erdnüsse, Schwefeldioxid und Sulfite	en:nuts,en:peanuts,en:sulphur-dioxide-and-sulphites		100g	100g	2484	kJ	600	kcal			48	g			8	g			16	g			5.7	g			8.9	g	21	g													2484	kJ																																																																												https://filiale.kaufland.de/sortiment/das-sortiment/detail.xxl-cashewkerne-500g.article_id=01443287.html	en:nuts	en:salty-snacks,en:nuts	1	en:1-unprocessed-or-minimally-processed-foods			e	6		15019	-5	-10	1	0								App - Speisekammer, Apps, App - Yuka";;;;;;;;;;;;;;;;;;
"4316268630788	de				Nusskernmischung																														200 g		Kunststoff	en:plastic								Clarkys	clarkys		Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Nüsse und Nussprodukte, Nüsse, Nusskerne	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:shelled-nuts			Deutschland	en:germany			0																30% Cashewkerne, 30% Haselnusskerne, 20% blanchierte Mandeln, 20% Walnusskerne. Das Produkt kann Spuren von Erdnüssen, Soja, Milch und anderen Schalenfrüchten enthalten.													Schalenfrüchte	en:nuts	Milch, Erdnüsse, Soja, Schalenteile	en:milk,en:peanuts,en:soybeans,de:schalenteile	null	100g	100g	2655	kJ	642	kcal			54.6	g			6.1	g			15.9	g			5.3	g			7.4	g	18	g			0.02	g			0.008	g			0	% vol	2655	kJ																																																																													en:nuts	en:salty-snacks,en:nuts	1	en:1-unprocessed-or-minimally-processed-foods	a	-1	unknown				-5	-10	1	0								App - yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts";;;;;;;;;;;;;;;;;;
"4061458138673	de				Pinienkerne																														50g		Kunststoff	en:plastic								Suntree Gmbh	suntree-gmbh		Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Nüsse und Nussprodukte, Nüsse	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts			Deutschland	en:germany			0				Chile, Kalifornien	en:chile,de:kalifornien											Mandeln													Schalenfrüchte	en:nuts	Schalenfrüchte	en:nuts		100g	100g			611	kcal			53	g			4.5	g			5.7	g			5.6	g					24	g			0	g			0	g					611	kcal																																																																													en:nuts	en:salty-snacks,en:nuts	1	en:1-unprocessed-or-minimally-processed-foods	b	2	unknown				-3	-10	1	0								App - off, Apps, App - yuka, App - Speisekammer";;;;;;;;;;;;;;;;;;
"4305615839356	de				Walnusskerne																														100g											Rossmann	rossmann		Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Nüsse und Nussprodukte, Nüsse, Nusskerne, Walnüsse, Walnusskerne	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:shelled-nuts,en:walnuts,en:walnut-kernels			Deutschland	en:germany			0																Walnusskerne													Schalenfrüchte	en:nuts				100g	100g	2842	kJ	688	kcal			63	g			8.7	g			8.6	g			2.5	g					17	g			0.01	g			0.004	g					2842	kJ									8.7	g	46	g	8.8	mg																																																															en:nuts	en:salty-snacks,en:nuts	1	en:1-unprocessed-or-minimally-processed-foods	c	6	e	16	1	15023	-5	-15	1	0								App - Speisekammer, Apps, App - Yuka";;;;;;;;;;;;;;;;;;
"4061462602375	de				Cashewkerne																														200 g		Tüte	en:bag								Farmer naturals,Aldi	farmer-naturals,aldi		Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Nüsse und Nussprodukte, Nüsse, Cashewnüsse	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:cashew-nuts	Vegetarisch, Vegan, Europäische Vegetarier-Union, Europäische Vegetarier-Union Vegan, Nutriscore, Nutriscore C	en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:nutriscore,en:nutriscore-grade-c	Deutschland	en:germany	Aldi	aldi	0																																		100g	100g	2514	kJ	606	kcal			48	g			11	g			25	g			13	g					16	g			0.04	g			0.016	g					2514	kJ									32	g	3.9	g																																							255	mg																									en:nuts	en:salty-snacks,en:nuts		unknown	c	9	e	6		15019	-5	-10	0	0								App - Yuka, Apps";;;;;;;;;;;;;;;;;;
"4061458056618	de				Cashew-Kerne - geröstet & gesalzen	Farmers Cashew Kerne																													150g		Dose	en:can								Farmer, Max Kiene, Aldi	farmer,max-kiene,aldi		Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Nüsse und Nussprodukte, Nüsse, Cashewnüsse	en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:cashew-nuts	Vegetarisch, Vegan, Europäische Vegetarier-Union, Europäische Vegetarier-Union Vegan	en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan	Deutschland	en:germany	Aldi	aldi	0																Cashewkerne, Sonnenblumenöl, Salz													Schalenfrüchte	en:nuts			null	100g	100g			618	kcal			50	g			9.2	g			22	g			5.8	g			5.8	g	19	g			1	g			0.4	g					618	kcal																																																																													en:nuts	en:salty-snacks,en:nuts	3	en:3-processed-foods	d	16	e	6		15019	-5	-10	0	0								App - off, Apps, App - yuka, App - Open Food Facts, App - Speisekammer, App - smoothie-openfoodfacts";;;;;;;;;;;;;;;;;;
"0078742297057	en					Shelled pistachios																														0.25cups										Great Value	great-value		Plant-based foods and beverages, Plant-based foods, Snacks, Salty snacks, Nuts and their products, Nuts, Pistachios, Salted nuts, Salted pistachios	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:salty-snacks,en:nuts-and-their-products,en:nuts,en:pistachios,en:salted-nuts,en:salted-pistachios			Germany	en:germany	Walmart	walmart	0																																		100g	100g			642.85714285714	kcal			50	g			5.3571428571429	g			28.571428571429	g			7.1428571428571	g			10.714285714286	g	21.428571428571	g			1.4285714285714	g			0.57142857142856	g					642.85714285714	kcal																																																																													en:nuts	en:salty-snacks,en:nuts		unknown	c	5	d	20	1	15044	-5	-15	1	0								App - waistline, Apps, App - yuka";;;;;;;;;;;;;;;;;;
